per;hogar;dpto;p3271;p6040;p6030s3;p3042;p3042s1;p3042s2;inglabo
2024;1;11;2;55;1969;10;10;912;10000000
2024;1;11;1;27;1997;10;12;912;4500000
2024;1;11;1;46;1977;10;10;419;1300000
2024;1;11;1;48;1976;10;10;719;70000000
2024;1;11;2;48;1976;12;4;313;6000000
2024;1;11;1;37;1987;11;2;919;10000000
2024;1;11;2;38;1986;10;10;529;4300000
2024;1;11;2;41;1983;11;2;412;5200000
2024;1;11;1;27;1997;11;2;912;3500000
2024;1;11;1;27;1997;10;10;719;9000000
2024;1;11;2;30;1994;12;2;719;3800000
2024;1;11;2;42;1982;10;10;731;7700000
2024;1;11;1;35;1989;11;2;288;7700000
2024;1;11;1;67;1957;5;2;;4500000
2024;1;11;1;31;1993;12;3;612;6000000
2024;1;11;1;42;1982;5;2;;1300000
2024;1;11;1;21;2003;10;7;414;1740000
2024;1;11;2;47;1977;5;2;;1600000
2024;1;11;2;64;1960;5;2;;2000000
2024;1;11;2;41;1983;12;0;111;4000000
2024;1;11;1;40;1984;8;6;413;2500000
2024;1;11;2;32;1992;10;10;488;7000000
2024;1;11;1;34;1990;11;2;1022;3300000
2024;1;11;2;28;1996;11;2;911;5000000
2024;1;11;1;29;1994;10;10;613;1500000
2024;1;11;1;62;1962;13;8;521;19000000
2024;1;11;2;56;1968;13;8;111;18900000
2024;1;11;1;31;1993;11;2;918;9000000
2024;1;11;1;66;1958;3;2;;1800000
2024;1;11;2;42;1982;10;10;919;3200000
2024;1;11;2;44;1980;3;3;;400000
2024;1;11;1;23;2001;5;2;;1300000
2024;1;11;2;25;1999;5;2;;900000
2024;1;11;1;63;1961;3;5;;1200000
2024;1;11;1;20;2004;5;2;;1600000
2024;1;11;2;34;1990;8;4;913;1800000
2024;1;11;1;34;1990;10;10;313;1300000
2024;1;11;1;59;1965;3;2;;500000
2024;1;11;2;52;1972;3;3;;1500000
2024;1;11;2;29;1995;4;2;;500000
2024;1;11;1;55;1969;3;5;;1890000
2024;1;11;1;30;1994;8;4;713;9000000
2024;1;11;1;22;2002;5;2;;1300000
2024;1;11;1;66;1958;3;5;;380000
2024;1;11;2;27;1997;8;4;913;1300000
2024;1;11;1;33;1991;8;4;913;1300000
2024;1;11;1;31;1993;5;2;;1600000
2024;1;11;1;34;1990;5;2;;400000
2024;1;11;2;34;1990;8;4;913;1300000
2024;1;11;2;28;1996;10;10;488;1600000
2024;1;11;1;28;1996;5;2;;1600000
2024;1;11;1;50;1974;10;10;212;4800000
2024;1;11;1;32;1992;10;5;719;1800000
2024;1;11;1;47;1977;5;2;;2880000
2024;1;11;2;47;1977;9;6;413;1350000
2024;1;11;2;28;1996;5;2;;600000
2024;1;11;2;42;1982;12;4;413;9000000
2024;1;11;1;27;1997;10;8;211;1300000
2024;1;11;1;42;1982;3;5;;500000
2024;1;11;2;47;1977;4;4;;1450000
2024;1;11;2;64;1960;5;2;;1300000
2024;1;11;1;19;2005;5;2;;1300000
2024;1;11;1;18;2006;5;2;;1100000
2024;1;11;1;58;1966;11;2;414;5000000
2024;1;11;2;55;1969;10;10;413;2500000
2024;1;11;2;27;1997;10;10;1013;1300000
2024;1;11;1;50;1974;10;10;413;2000000
2024;1;11;2;40;1984;11;2;421;3900000
2024;1;11;1;27;1997;6;2;;1300000
2024;1;11;2;25;1999;5;2;;1300000
2024;1;11;2;49;1975;5;2;;1300000
2024;1;11;1;55;1969;8;4;1039;1300000
2024;1;11;2;34;1990;10;3;413;1800000
2024;1;11;1;44;1980;12;4;21;1800000
2024;1;11;2;38;1986;12;4;111;1800000
2024;1;11;2;40;1984;8;4;414;500000
2024;1;11;2;36;1988;10;10;313;3500000
2024;1;11;2;25;1999;5;1;;1800000
2024;1;11;2;42;1982;3;5;;1700000
2024;1;11;2;48;1976;10;7;411;1500000
2024;1;11;1;49;1975;5;2;;1500000
2024;1;11;2;44;1980;11;2;719;12000000
2024;1;11;1;46;1978;12;4;119;4900000
2024;1;11;1;48;1976;5;2;;2000000
2024;1;11;1;38;1985;12;4;719;4000000
2024;1;11;2;44;1980;10;10;488;10000000
2024;1;11;2;39;1985;11;2;311;22163000
2024;1;11;1;44;1980;12;4;211;8000000
2024;1;11;1;40;1984;5;2;;1300000
2024;1;11;2;41;1983;10;10;313;2100000
2024;1;11;1;34;1990;3;2;;1700000
2024;1;11;2;25;1999;8;4;913;1400000
2024;1;11;2;60;1964;4;1;;600000
2024;1;11;2;28;1996;5;2;;1300000
2024;1;11;1;34;1990;10;10;488;12000000
2024;1;11;2;32;1992;12;4;619;15000000
2024;1;11;1;78;1946;4;4;;600000
2024;1;11;2;50;1974;8;4;1013;1300000
2024;1;11;2;50;1974;9;6;729;1300000
2024;1;11;2;26;1998;11;2;412;1900000
2024;1;11;2;33;1991;10;10;411;1600000
2024;1;11;1;36;1988;3;2;;1400000
2024;1;11;1;35;1988;4;1;;1300000
2024;1;11;1;61;1963;3;2;;600000
2024;1;11;1;32;1992;10;3;1039;1300000
2024;1;11;2;29;1995;10;2;521;1300000
2024;1;11;1;58;1965;3;5;;1200000
2024;1;11;2;30;1994;8;4;721;1300000
2024;2;11;1;35;1989;5;2;;2000000
2024;2;11;2;33;1991;8;4;11;1600000
2024;1;11;1;40;1984;5;2;;600000
2024;1;11;1;25;1999;5;2;;1200000
2024;1;11;1;52;1972;8;4;413;1800000
2024;1;11;2;55;1969;8;4;112;500000
2024;1;11;1;25;1999;10;4;719;1700000
2024;1;11;2;34;1990;8;4;913;1300000
2024;1;11;2;29;1995;10;10;413;2600000
2024;1;11;1;57;1967;3;3;;1300000
2024;1;11;2;22;2002;5;2;;1300000
2024;1;11;1;70;1954;10;10;411;4000000
2024;1;11;1;43;1981;10;10;421;1450000
2024;1;11;1;40;1984;10;10;414;2300000
2024;1;11;1;41;1983;8;4;11;1300000
2024;1;11;2;50;1974;4;4;;1800000
2024;1;11;1;31;1993;3;4;;1300000
2024;1;11;2;30;1994;5;1;;1500000
2024;1;11;1;41;1983;11;2;413;4000000
2024;1;11;2;32;1992;5;2;;1400000
2024;1;11;2;35;1989;10;10;111;2500000
2024;1;11;1;43;1981;9;6;1088;1600000
2024;1;11;2;42;1981;11;2;413;4000000
2024;1;11;2;37;1987;5;2;;1500000
2024;1;11;2;50;1974;4;3;;1640000
2024;1;11;1;42;1982;5;2;;2000000
2024;1;11;1;49;1975;8;4;715;600000
2024;1;11;1;40;1984;11;2;619;7200000
2024;1;11;2;33;1991;10;5;413;2600000
2024;1;11;1;34;1990;5;2;;1300000
2024;1;11;2;39;1985;5;2;;1300000
2024;1;11;1;29;1995;3;3;;1500000
2024;1;11;2;37;1987;5;2;;1300000
2024;1;11;2;22;2002;5;2;;1300000
2024;1;11;2;32;1992;10;10;413;2500000
2024;1;11;2;43;1981;5;2;;1700000
2024;1;11;1;64;1960;4;4;;500000
2024;1;11;2;64;1960;4;4;;500000
2024;1;11;2;22;2002;5;2;;2000000
2024;1;11;2;20;2004;6;2;;1300000
2024;1;11;1;35;1989;5;2;;1300000
2024;1;11;2;41;1983;5;2;;1300000
2024;1;11;2;32;1992;5;2;;1300000
2024;1;11;1;35;1989;5;2;;1300000
2024;1;11;1;43;1981;8;4;411;1350000
2024;1;11;2;47;1977;5;2;;400000
2024;1;11;1;36;1988;5;2;;1300000
2024;1;11;1;54;1970;5;2;;1300000
2024;1;11;2;41;1983;5;2;;1300000
2024;1;11;2;52;1972;1;0;;600000
2024;1;11;1;31;1993;5;2;;1400000
2024;1;11;2;54;1970;5;2;;1462000
2024;1;11;1;20;2004;9;4;715;1462000
2024;1;11;1;34;1990;5;2;;900000
2024;1;11;1;54;1970;5;2;;1500000
2024;1;11;2;31;1993;12;4;414;5000000
2024;1;11;2;29;1995;5;2;;2500000
2024;1;11;2;53;1971;12;4;111;4000000
2024;1;11;2;59;1965;11;2;919;8000000
2024;1;11;2;64;1960;3;5;;3350000
2024;1;11;1;53;1970;5;2;;1500000
2024;1;11;1;23;2001;10;5;413;2000000
2024;1;11;2;52;1972;10;10;113;1300000
2024;1;11;2;29;1995;12;4;313;3500000
2024;1;11;1;48;1976;9;6;419;2500000
2024;1;11;1;20;2004;5;2;;1300000
2024;1;11;1;43;1981;5;2;;950000
2024;1;11;1;25;1999;5;2;;1300000
2024;1;13;1;35;1989;8;4;715;1600000
2024;1;13;2;25;1999;8;2;916;2000000
2024;1;13;1;35;1989;8;4;729;2500000
2024;1;13;1;33;1991;5;2;;900000
2024;1;13;2;24;2000;8;2;1012;1400000
2024;1;13;1;26;1998;5;2;;1300000
2024;1;13;1;60;1964;5;2;;1900000
2024;1;13;1;41;1983;5;2;;1600000
2024;1;13;1;42;1982;8;4;1041;4500000
2024;1;13;1;54;1970;10;10;841;1500000
2024;1;13;1;38;1986;5;2;;1800000
2024;1;13;2;36;1988;10;10;111;2100000
2024;1;13;1;40;1984;5;2;;1300000
2024;1;13;1;38;1986;8;4;611;2000000
2024;1;13;1;50;1974;5;2;;2850000
2024;1;13;1;30;1994;10;10;488;1700000
2024;1;13;2;26;1998;10;10;313;1300000
2024;1;13;1;18;2006;5;0;;380000
2024;1;13;1;48;1976;12;4;421;14000000
2024;1;13;1;53;1971;4;1;;600000
2024;1;13;1;49;1975;3;5;;600000
2024;1;13;2;40;1984;4;3;;360000
2024;1;13;1;26;1997;5;2;;1200000
2024;1;13;1;33;1991;9;6;411;1400000
2024;1;13;1;53;1971;4;1;;500000
2024;1;13;2;38;1986;8;4;613;1300000
2024;1;13;1;53;1971;5;2;;1300000
2024;1;13;1;58;1966;5;2;;900000
2024;1;13;2;57;1967;8;3;1029;400000
2024;1;13;1;30;1994;4;1;;1100000
2024;1;13;2;29;1995;9;6;913;1600000
2024;1;13;1;23;2001;5;2;;250000
2024;1;13;2;38;1986;3;5;;600000
2024;1;13;1;34;1990;5;2;;1400000
2024;1;13;1;74;1950;3;2;;900000
2024;1;13;2;38;1985;5;2;;460000
2024;1;13;1;21;2003;4;3;;600000
2024;1;13;2;47;1977;5;2;;900000
2024;1;13;2;43;1981;8;4;913;1600000
2024;1;13;2;34;1990;5;2;;1500000
2024;1;13;1;29;1994;5;2;;1550000
2024;1;13;2;39;1985;3;5;;1300000
2024;1;13;2;23;2001;8;4;916;1300000
2024;1;13;1;57;1967;4;3;;1300000
2024;1;13;1;36;1988;10;10;719;2000000
2024;1;13;2;36;1988;10;10;112;2800000
2024;1;13;2;59;1965;5;2;;400000
2024;1;13;1;56;1968;6;2;;900000
2024;1;13;1;57;1967;3;5;;400000
2024;1;13;1;28;1996;9;6;714;2100000
2024;1;13;1;31;1993;10;10;729;1500000
2024;1;13;1;35;1989;8;4;119;1300000
2024;1;13;1;67;1957;4;4;;1500000
2024;1;13;2;64;1960;9;4;112;1400000
2024;1;13;1;35;1989;9;6;239;400000
2024;1;13;2;30;1993;5;2;;1300000
2024;1;13;1;32;1992;5;2;;1500000
2024;1;13;1;28;1996;9;4;613;1300000
2024;1;13;2;24;2000;5;2;;1450000
2024;1;13;2;46;1978;5;2;;1462000
2024;1;13;2;61;1963;3;3;;250000
2024;1;13;2;40;1984;4;1;;1250000
2024;1;13;1;30;1994;5;2;;1300000
2024;1;13;1;49;1975;5;2;;1300000
2024;1;13;1;42;1982;5;2;;900000
2024;1;13;1;40;1984;3;5;;1500000
2024;1;13;1;59;1965;8;4;715;1900000
2024;1;13;2;55;1969;5;2;;1400000
2024;1;13;1;28;1996;5;2;;1300000
2024;1;13;1;61;1963;3;5;;1200000
2024;1;13;1;38;1986;4;2;;900000
2024;1;13;2;40;1984;5;2;;500000
2024;1;13;2;38;1986;8;4;412;500000
2024;1;13;1;45;1979;8;4;413;1300000
2024;1;13;1;44;1980;8;4;613;1300000
2024;1;13;1;46;1978;5;2;;1300000
2024;1;13;1;36;1988;5;2;;400000
2024;1;13;1;75;1949;1;0;;2000000
2024;1;13;1;23;2001;5;2;;1400000
2024;1;13;1;24;2000;10;10;421;1800000
2024;1;13;2;36;1988;5;2;;1600000
2024;1;13;1;49;1975;8;4;721;1300000
2024;1;13;2;40;1984;5;2;;1300000
2024;1;13;1;40;1984;5;2;;1300000
2024;1;13;2;19;2005;9;6;1013;1300000
2024;1;13;1;33;1991;8;4;721;1300000
2024;1;13;2;28;1996;8;4;841;1300000
2024;1;13;1;38;1986;8;4;715;1300000
2024;1;13;1;36;1988;10;10;421;2400000
2024;1;13;2;31;1993;10;10;113;1600000
2024;1;13;1;59;1965;5;2;;2500000
2024;1;13;1;36;1988;5;2;;900000
2024;1;13;1;36;1988;5;2;;1200000
2024;1;13;1;16;2008;4;3;;360000
2024;1;13;2;36;1988;9;6;415;2000000
2024;1;13;1;44;1980;8;4;613;2000000
2024;1;13;1;29;1995;8;4;715;1500000
2024;1;13;1;20;2004;10;3;413;1300000
2024;1;13;1;42;1982;5;2;;2000000
2024;1;13;2;29;1995;6;2;;1600000
2024;1;13;2;42;1982;9;6;916;1800000
2024;1;13;1;50;1974;5;2;;600000
2024;2;13;2;61;1963;9;6;419;1050000
2024;1;13;1;54;1970;4;4;;1600000
2024;1;13;1;27;1997;10;9;411;1200000
2024;1;13;2;23;2001;8;4;413;1300000
2024;1;13;1;24;2000;4;2;;400000
2024;1;13;2;36;1988;9;6;919;1300000
2024;1;13;2;36;1988;8;4;1022;500000
2024;1;13;1;30;1994;5;2;;2300000
2024;1;13;1;59;1965;9;6;613;1200000
2024;1;13;1;36;1988;10;10;613;1500000
2024;1;13;1;32;1992;10;10;613;1800000
2024;1;13;1;65;1959;10;10;531;5000000
2024;1;13;2;58;1966;10;10;519;6000000
2024;1;13;1;33;1991;10;10;613;3800000
2024;1;13;1;31;1993;9;6;729;1300000
2024;1;13;2;30;1994;9;6;413;1300000
2024;1;13;2;33;1991;9;6;413;2000000
2024;1;13;2;44;1980;9;5;1022;1750000
2024;1;13;1;46;1978;5;2;;500000
2024;1;13;1;27;1997;9;6;416;1600000
2024;1;13;1;27;1997;9;6;11;1500000
2024;1;13;2;27;1996;10;10;211;2600000
2024;1;13;2;43;1981;8;4;911;1500000
2024;1;13;1;63;1961;8;4;713;1100000
2024;1;13;1;27;1997;5;2;;1300000
2024;1;13;2;24;2000;5;2;;1300000
2024;2;13;1;48;1976;5;2;;1200000
2024;1;13;2;38;1986;8;4;913;1600000
2024;1;13;1;44;1980;6;2;;1900000
2024;1;13;1;56;1968;8;4;719;1300000
2024;1;13;2;26;1998;10;10;531;1300000
2024;1;13;1;46;1978;5;2;;1300000
2024;1;13;1;55;1969;8;4;613;2600000
2024;1;13;1;50;1974;5;2;;1500000
2024;1;13;2;48;1976;10;10;413;1600000
2024;1;13;2;48;1976;8;4;913;1300000
2024;1;13;1;42;1982;8;4;715;1500000
2024;1;13;2;40;1984;10;10;413;1500000
2024;1;13;1;44;1980;10;10;719;2500000
2024;1;13;2;48;1976;10;6;411;3250000
2024;1;13;1;53;1970;11;2;421;2600000
2024;1;13;1;43;1981;5;2;;1300000
2024;1;13;2;42;1982;5;2;;1300000
2024;1;13;1;38;1986;8;4;713;1700000
2024;1;13;2;35;1989;8;4;412;1500000
2024;1;13;2;27;1997;4;4;;600000
2024;1;13;1;28;1996;5;2;;900000
2024;1;13;1;24;2000;5;2;;1470000
2024;1;13;2;45;1979;8;4;611;1300000
2024;1;13;1;48;1976;4;2;;1500000
2024;1;13;1;59;1965;5;2;;1200000
2024;1;13;1;49;1975;10;10;732;22000000
2024;1;13;2;38;1986;11;2;414;8000000
2024;1;13;1;43;1981;11;2;732;12000000
2024;1;13;2;28;1996;10;9;421;1800000
2024;1;15;1;43;1981;10;10;714;3800000
2024;1;15;2;44;1980;8;4;613;2000000
2024;1;15;1;21;2003;10;7;613;1800000
2024;1;15;1;30;1994;5;2;;1300000
2024;1;15;1;46;1978;11;2;911;3500000
2024;1;15;2;25;1999;10;10;319;1300000
2024;1;15;2;66;1958;10;10;111;2300000
2024;1;15;2;33;1991;11;2;413;3100000
2024;1;15;1;44;1980;10;10;916;1300000
2024;1;15;2;32;1992;9;6;916;1300000
2024;1;15;2;62;1962;3;5;;600000
2024;1;15;1;56;1968;5;2;;1300000
2024;1;15;2;56;1968;10;10;915;2500000
2024;1;15;2;54;1970;11;2;522;5400000
2024;1;15;1;58;1966;5;2;;4000000
2024;1;15;1;34;1990;12;4;111;5000000
2024;1;15;2;32;1992;11;2;421;7000000
2024;1;15;2;64;1960;5;2;;4000000
2024;1;15;1;60;1964;4;4;;1300000
2024;1;15;2;29;1995;11;2;321;2700000
2024;1;15;2;52;1972;9;5;419;3400000
2024;1;15;1;30;1994;10;10;215;2000000
2024;1;15;2;33;1991;9;6;411;1300000
2024;1;15;2;30;1994;10;10;111;1600000
2024;1;15;1;42;1982;12;4;111;4000000
2024;1;15;2;47;1977;10;10;188;1300000
2024;1;15;1;18;2006;5;2;;1300000
2024;1;15;1;58;1966;10;3;413;1300000
2024;1;15;2;59;1965;10;10;413;1300000
2024;1;15;1;23;2001;5;2;;1300000
2024;1;15;2;30;1994;6;2;;1300000
2024;1;15;1;57;1967;10;10;413;2000000
2024;1;15;2;24;2000;10;0;111;500000
2024;1;15;1;72;1952;5;2;;900000
2024;1;15;2;39;1985;5;2;;1550000
2024;1;15;2;36;1988;9;6;411;900000
2024;1;15;2;53;1971;8;4;913;1800000
2024;1;15;1;53;1971;6;2;;1500000
2024;1;15;2;52;1972;11;2;421;3984000
2024;1;15;2;52;1972;5;1;;500000
2024;1;15;2;50;1974;10;10;612;2800000
2024;1;15;1;55;1969;5;2;;500000
2024;1;15;1;21;2003;4;2;;1300000
2024;1;15;1;44;1980;5;2;;1300000
2024;1;15;2;28;1996;9;5;916;0
2024;1;15;1;33;1991;5;2;;600000
2024;1;15;2;51;1973;10;10;319;465000
2024;1;15;1;46;1978;5;2;;900000
2024;1;15;1;50;1974;4;1;;1300000
2024;1;15;2;52;1972;6;2;;1300000
2024;1;15;2;27;1997;8;4;913;1300000
2024;1;15;1;69;1955;6;2;;500000
2024;1;15;2;65;1959;5;2;;1300000
2024;1;15;2;31;1993;8;4;415;1300000
2024;1;15;2;37;1987;12;4;111;2000000
2024;1;15;1;55;1969;5;2;;500000
2024;1;15;2;43;1981;3;5;;600000
2024;1;15;1;24;2000;10;7;613;960000
2024;1;15;2;34;1990;10;10;112;960000
2024;1;15;2;22;2002;8;4;913;1500000
2024;1;15;2;39;1985;10;2;112;1200000
2024;1;15;1;44;1980;10;10;111;3600000
2024;1;15;2;68;1956;3;3;;500000
2024;1;15;1;39;1985;11;1;421;3500000
2024;1;15;2;40;1984;10;10;313;3500000
2024;1;15;1;36;1988;5;2;;1300000
2024;1;15;2;34;1989;10;3;819;350000
2024;1;15;2;40;1984;5;2;;1300000
2024;1;15;1;21;2003;5;2;;1300000
2024;1;15;1;41;1983;8;4;1031;1300000
2024;1;15;2;48;1976;6;2;;1300000
2024;1;15;2;20;2004;6;2;;1700000
2024;1;15;2;35;1989;11;2;421;2500000
2024;1;15;2;28;1996;10;10;411;2500000
2024;1;15;2;53;1971;5;2;;3100000
2024;1;15;2;34;1990;5;2;;360000
2024;1;15;1;61;1963;11;4;417;2000000
2024;1;15;1;26;1998;5;2;;1300000
2024;1;15;2;24;2000;8;2;916;1300000
2024;1;15;1;35;1989;6;2;;1680000
2024;1;15;1;32;1992;12;4;732;21750000
2024;1;15;2;29;1995;12;4;732;17370000
2024;1;15;2;47;1977;5;2;;1300000
2024;1;15;2;39;1985;8;4;1013;1300000
2024;1;15;2;32;1991;10;10;912;4200000
2024;1;15;2;39;1984;12;4;522;5700000
2024;1;15;1;49;1974;11;2;213;3700000
2024;1;15;1;48;1976;5;2;;1300000
2024;1;15;1;47;1977;3;5;;1300000
2024;1;15;2;26;1998;9;6;412;1300000
2024;1;15;1;32;1992;8;4;11;1300000
2024;1;15;2;34;1990;11;2;541;1300000
2024;1;15;1;57;1967;10;10;213;2000000
2024;1;15;2;45;1979;10;10;411;3500000
2024;1;15;2;41;1983;5;2;;1700000
2024;1;15;2;20;2004;8;4;119;1500000
2024;1;15;2;40;1984;8;4;613;1100000
2024;1;15;2;36;1987;10;10;313;2000000
2024;1;15;2;44;;3;5;;400000
2024;1;15;1;57;;3;5;;400000
2024;1;15;2;26;1998;10;7;421;910000
2024;1;15;2;39;1985;5;2;;520000
2024;1;15;1;30;1994;10;10;719;2800000
2024;1;15;2;27;1997;9;6;1013;1300000
2024;1;15;1;30;1994;9;6;413;1300000
2024;1;15;2;33;1991;8;4;919;1700000
2024;1;15;2;30;1994;11;2;613;8400000
2024;1;15;2;35;1988;12;4;619;2700000
2024;1;15;2;43;1981;9;6;732;1300000
2024;1;15;1;52;1972;5;2;;1300000
2024;1;15;1;22;2002;10;3;212;1300000
2024;1;15;1;61;1963;3;5;;1300000
2024;1;15;2;33;1991;8;4;913;1300000
2024;1;15;1;38;1986;9;6;411;1300000
2024;1;15;1;54;1970;3;5;;1300000
2024;1;15;2;24;2000;10;3;313;1300000
2024;1;15;1;44;1980;10;10;119;1800000
2024;1;15;2;47;1977;10;10;112;500000
2024;1;15;1;34;1990;11;2;111;1300000
2024;1;15;1;27;1997;10;9;719;4500000
2024;1;15;1;25;1998;10;10;215;1300000
2024;1;15;2;49;1975;8;4;919;1400000
2024;1;15;1;38;1986;10;10;411;1979000
2024;1;15;2;26;1998;10;10;112;600000
2024;1;15;1;40;1984;10;10;519;1650000
2024;1;15;2;40;1984;11;2;411;2000000
2024;1;15;1;35;1989;11;2;529;3500000
2024;1;15;2;33;1991;10;10;915;2100000
2024;1;17;1;64;1960;13;10;719;12911902
2024;1;17;1;64;1960;6;2;;1200000
2024;1;17;2;58;1966;11;2;313;4300000
2024;1;17;2;35;1989;8;2;413;2000000
2024;1;17;1;38;1986;8;4;119;1500000
2024;1;17;1;62;1962;4;3;;1300000
2024;1;17;1;24;2000;10;9;321;2500000
2024;1;17;2;32;1992;8;4;916;1600000
2024;1;17;1;63;1961;1;0;;360000
2024;1;17;1;32;1992;10;9;413;1300000
2024;1;17;1;26;1997;8;4;811;1300000
2024;1;17;1;67;1957;3;3;;1800000
2024;1;17;1;42;1982;9;6;119;1300000
2024;1;17;1;49;1975;5;2;;900000
2024;1;17;1;69;1955;3;4;;900000
2024;1;17;1;33;1991;10;3;221;1300000
2024;1;17;1;34;1990;10;9;729;1900000
2024;1;17;2;27;1997;5;2;;1300000
2024;1;17;1;53;1971;3;5;;2500000
2024;1;17;1;42;1982;9;6;713;3500000
2024;1;17;2;27;1997;8;4;913;1500000
2024;1;17;1;45;1979;3;5;;1600000
2024;1;17;2;37;1987;5;2;;1600000
2024;1;17;1;34;1990;5;2;;1300000
2024;1;17;1;38;1986;8;4;1019;1450000
2024;1;17;2;36;1988;9;6;112;1450000
2024;1;17;1;48;1976;8;5;714;0
2024;1;17;1;39;1985;5;2;;1300000
2024;1;17;2;46;1977;10;8;413;4400000
2024;1;17;1;38;1986;10;10;213;2300000
2024;1;17;1;55;1969;8;4;611;1460000
2024;1;17;2;73;1951;1;0;;1230000
2024;1;17;1;65;1959;5;2;;1200000
2024;1;17;2;61;1963;10;10;915;4000000
2024;1;17;1;35;1989;5;2;;2000000
2024;1;17;2;31;1993;9;6;413;1800000
2024;1;17;2;56;1968;5;2;;1450000
2024;1;17;2;54;1970;5;2;;1300000
2024;1;17;1;32;1992;5;2;;1060000
2024;1;17;1;56;1968;5;2;;2000000
2024;1;17;2;36;1988;5;2;;1400000
2024;1;17;2;31;1993;5;2;;1300000
2024;1;17;1;69;1955;8;4;713;7000000
2024;1;17;2;54;1970;5;2;;1300000
2024;1;17;2;27;1996;5;2;;1500000
2024;1;17;2;35;1989;5;2;;900000
2024;1;17;2;45;1979;5;2;;1459000
2024;1;17;1;42;1982;8;4;613;1300000
2024;1;17;1;54;1970;4;2;;600000
2024;1;17;1;25;1999;5;2;;1300000
2024;1;17;2;76;1948;3;5;;500000
2024;1;17;1;37;1987;10;9;913;1680000
2024;1;17;1;33;1991;10;9;315;2400000
2024;1;17;2;25;1999;10;10;613;1500000
2024;1;17;2;37;1987;4;4;;1300000
2024;1;17;1;36;1988;5;2;;1300000
2024;1;17;1;19;2005;4;4;;1300000
2024;1;17;2;47;1977;8;4;819;2000000
2024;1;17;1;38;1986;8;2;721;4000000
2024;1;17;1;66;1958;3;5;;1300000
2024;1;17;1;43;1981;6;2;;1300000
2024;1;17;1;64;1960;5;2;;1200000
2024;1;17;2;60;1964;5;2;;1200000
2024;1;17;2;48;1976;5;2;;1460000
2024;1;17;2;22;2001;9;6;913;2400000
2024;1;17;2;44;1980;5;2;;944000
2024;1;17;1;33;1991;10;10;413;2000000
2024;1;17;2;66;1958;5;2;;1560000
2024;1;17;1;36;1988;5;2;;1668000
2024;1;17;1;35;1989;10;10;912;4000000
2024;1;17;2;37;1987;9;4;414;2000000
2024;1;17;2;46;1978;8;4;415;1460000
2024;1;17;2;29;1995;10;10;721;1460000
2024;1;17;1;31;1993;6;2;;1300000
2024;1;17;1;50;1974;4;1;;1600000
2024;1;17;1;40;1984;8;4;2198;1800000
2024;1;17;2;28;1996;8;4;1022;2500000
2024;1;17;2;41;1983;8;4;913;2500000
2024;1;17;2;32;1992;10;10;212;1300000
2024;1;17;1;59;1965;10;10;841;6000000
2024;1;17;2;39;1985;8;4;913;1300000
2024;1;17;2;53;1971;8;4;11;1300000
2024;1;17;1;43;1981;3;5;;1500000
2024;1;17;2;42;1982;8;4;913;1300000
2024;1;17;1;58;1966;5;2;;1300000
2024;1;17;2;35;1989;8;4;916;1300000
2024;1;17;2;36;1988;5;2;;1300000
2024;1;17;1;59;1965;3;5;;1200000
2024;1;17;1;28;1996;5;2;;1300000
2024;1;17;1;55;1969;5;2;;1700000
2024;1;17;1;26;1998;5;2;;1300000
2024;1;17;2;35;1989;5;2;;1300000
2024;1;17;1;44;1980;5;2;;1300000
2024;1;17;1;19;2005;6;2;;1350000
2024;1;17;1;52;1972;5;2;;1300000
2024;1;17;2;42;1982;5;2;;1300000
2024;1;17;2;42;1982;3;5;;1300000
2024;1;17;1;32;1992;5;2;;1300000
2024;1;17;1;44;1980;5;2;;1300000
2024;1;17;1;51;1973;3;5;;1300000
2024;1;17;2;26;1998;6;2;;1300000
2024;1;17;2;25;1999;5;2;;1300000
2024;1;17;1;23;2001;4;4;;1300000
2024;1;17;1;22;2002;5;2;;1300000
2024;1;17;1;28;1996;10;9;413;1600000
2024;1;17;1;32;1992;9;5;414;4500000
2024;1;17;1;43;1981;5;2;;2600000
2024;1;17;2;22;2001;5;2;;1800000
2024;1;17;2;28;1996;5;2;;1300000
2024;1;17;1;30;1994;5;2;;1900000
2024;1;17;1;44;1980;5;2;;450000
2024;1;17;2;27;1997;5;2;;1300000
2024;1;17;1;65;1959;5;2;;1300000
2024;1;17;2;48;1976;5;2;;1300000
2024;1;17;1;44;1980;5;2;;2400000
2024;1;17;2;41;1983;4;4;;1300000
2024;1;17;1;24;2000;5;2;;1300000
2024;1;17;2;22;2002;5;2;;1300000
2024;1;17;1;23;2001;5;2;;2000000
2024;1;17;1;49;1975;5;2;;1300000
2024;1;17;2;36;1988;5;2;;1600000
2024;1;17;1;40;1984;11;2;413;5800800
2024;1;17;2;40;1984;10;10;419;1900000
2024;1;17;1;27;1997;5;2;;1500000
2024;1;17;2;59;1965;5;2;;500000
2024;1;17;2;42;1982;10;10;1022;1900000
2024;1;17;1;23;2001;10;3;421;350000
2024;1;17;1;50;1974;5;2;;1300000
2024;1;17;2;39;1985;5;2;;600000
2024;1;17;1;26;1998;5;2;;1300000
2024;1;17;1;36;1988;10;10;1022;2349000
2024;1;17;2;39;1985;10;10;315;4168000
2024;1;17;1;29;1995;5;2;;1500000
2024;1;17;2;32;1992;5;2;;2400000
2024;1;17;2;26;1998;10;10;711;2300000
