directorio,secuencia_p,orden,hogar,regis,per,p3271,p6040,p3042,inglabo,id_registro_original
8462935,1,1,1,10,2025,2,53,3.0,1250000.0,42058
8438355,1,1,1,10,2025,2,27,9.0,1423000.0,5807
8444690,1,4,1,10,2025,2,34,5.0,1423500.0,20798
8442992,1,1,1,10,2025,1,74,5.0,800000.0,16433
8462076,1,1,1,10,2025,2,32,5.0,900000.0,40179
8445256,1,2,1,10,2025,2,35,3.0,400000.0,21788
8443335,1,1,1,10,2025,2,54,3.0,100000.0,17294
8462408,1,1,1,10,2025,2,30,4.0,1200000.0,40916
8464478,1,1,1,10,2025,1,42,5.0,1843500.0,45560
8464737,1,1,1,10,2025,2,39,5.0,1200000.0,46186
8436089,1,1,1,10,2025,1,36,5.0,1600000.0,360
8438724,1,2,1,10,2025,1,42,4.0,1200000.0,6669
8439051,1,5,1,10,2025,2,17,4.0,820000.0,7383
8469860,1,1,1,10,2025,1,68,5.0,1700000.0,58322
8442236,1,1,1,10,2025,1,56,3.0,2500000.0,14635
8472415,1,1,1,10,2025,2,38,8.0,4435000.0,63938
8438401,1,2,1,10,2025,1,28,11.0,7000000.0,5914
8441556,1,2,1,10,2025,1,32,5.0,1900000.0,13020
8469603,1,1,1,10,2025,2,51,5.0,1723500.0,57642
8450821,1,1,1,10,2025,1,42,5.0,1100000.0,34668
8448058,1,1,1,10,2025,2,42,12.0,1800000.0,28391
8443204,1,1,1,10,2025,2,66,3.0,700000.0,16933
8444072,1,2,1,10,2025,1,46,5.0,1300000.0,19257
8448223,1,1,1,10,2025,1,35,3.0,1423500.0,28760
8442692,1,2,1,10,2025,1,23,5.0,1423500.0,15703
8441536,1,1,1,10,2025,2,56,5.0,1000000.0,12974
8444177,1,1,1,10,2025,2,35,5.0,1450000.0,19483
8437948,1,1,1,10,2025,2,33,10.0,3800000.0,4889
8470930,1,1,1,10,2025,2,42,10.0,7000000.0,60961
8472029,1,1,1,10,2025,2,34,4.0,1140000.0,63130
8448752,1,1,1,10,2025,1,59,3.0,1600000.0,29811
8467188,1,1,1,10,2025,1,57,5.0,1600000.0,51600
8462200,1,2,1,10,2025,1,72,1.0,300000.0,40476
8464320,1,2,1,10,2025,2,34,5.0,1600000.0,45164
8449033,1,2,1,10,2025,2,48,3.0,600000.0,30292
8436410,1,2,1,10,2025,2,39,4.0,2170000.0,1087
8469174,1,1,1,10,2025,1,67,3.0,1300000.0,56514
8464374,1,1,1,10,2025,1,65,4.0,1423500.0,45304
8444535,1,2,1,10,2025,1,32,10.0,1423500.0,20403
8439178,1,1,1,10,2025,1,56,10.0,3500000.0,7679
8448419,1,6,1,10,2025,2,28,10.0,1423500.0,29119
8451740,1,1,1,10,2025,2,46,8.0,2300000.0,37019
8438662,1,1,1,10,2025,1,47,12.0,2500000.0,6546
8443560,1,3,1,10,2025,1,20,8.0,1723500.0,17910
8440950,1,1,1,10,2025,1,76,4.0,200000.0,11793
8442823,1,1,1,10,2025,2,62,5.0,900000.0,16025
8466846,1,1,1,10,2025,1,45,3.0,700000.0,50712
8440222,1,3,1,10,2025,1,32,12.0,2500000.0,10039
8436526,1,3,1,10,2025,2,32,10.0,1700000.0,1392
8450819,1,1,1,10,2025,2,33,10.0,3800000.0,34665
8444700,1,2,1,10,2025,1,23,5.0,2000000.0,20827
8439776,1,1,1,10,2025,2,66,4.0,400000.0,9080
8444966,1,2,1,10,2025,1,40,9.0,2800000.0,21501
8467247,1,1,1,10,2025,2,63,4.0,500000.0,51730
8472984,1,2,1,10,2025,1,30,10.0,2700000.0,65020
8450153,1,2,1,10,2025,1,25,4.0,700000.0,33030
8468364,1,1,1,10,2025,2,28,10.0,0.0,54419
8466107,1,1,1,10,2025,1,48,11.0,7117500.0,48971
8437324,2,1,2,10,2025,1,29,5.0,1623500.0,3534
8442212,1,1,1,10,2025,1,51,10.0,6100000.0,14573
8470944,1,1,1,10,2025,1,34,5.0,1500000.0,60989
8440707,1,3,1,10,2025,2,39,5.0,500000.0,11208
8446292,1,7,1,10,2025,1,62,3.0,800000.0,24330
8449760,1,2,1,10,2025,2,29,5.0,300000.0,32051
8439504,1,1,1,10,2025,2,49,3.0,720000.0,8409
8439625,1,1,1,10,2025,2,61,3.0,1000000.0,8731
8463257,1,3,1,10,2025,2,31,8.0,1900000.0,42768
8470842,1,2,1,10,2025,2,24,10.0,4000000.0,60769
8447647,1,1,1,10,2025,1,51,3.0,1200000.0,27432
8450638,1,1,1,10,2025,2,35,5.0,1600000.0,34241
8463967,1,2,1,10,2025,1,37,9.0,1423500.0,44502
8470602,1,1,1,10,2025,1,44,8.0,1423500.0,60134
8441457,1,1,1,10,2025,2,42,9.0,2800000.0,12807
8467009,1,2,1,10,2025,1,45,12.0,5200000.0,51118
8462944,1,2,1,10,2025,2,28,5.0,1423500.0,42068
8463428,1,1,1,10,2025,2,35,4.0,900000.0,43270
8464383,1,1,1,10,2025,2,77,1.0,480000.0,45327
8465993,1,1,1,10,2025,2,68,3.0,400000.0,48775
8448687,1,3,1,10,2025,2,54,5.0,200000.0,29648
8441582,1,2,1,10,2025,2,48,8.0,2000000.0,13078
8443859,1,1,1,10,2025,2,73,3.0,500000.0,18691
8446684,1,1,1,10,2025,1,46,4.0,1200000.0,25324
8446053,1,1,1,10,2025,1,31,10.0,2600000.0,23668
8448290,1,2,1,10,2025,1,54,5.0,1800000.0,28845
8436949,1,2,1,10,2025,1,24,10.0,1580000.0,2583
8473127,1,2,1,10,2025,1,35,5.0,700000.0,65291
8466135,1,2,1,10,2025,1,30,10.0,2200000.0,49028
8436966,1,1,1,10,2025,1,63,3.0,1100000.0,2625
8470122,1,1,1,10,2025,2,53,5.0,800000.0,58981
8446541,3,2,3,10,2025,1,39,5.0,1400000.0,24943
8473603,1,1,1,10,2025,2,58,3.0,1000000.0,65926
8444541,1,2,1,10,2025,2,57,5.0,145000.0,20422
8472951,1,1,1,10,2025,1,32,10.0,6500000.0,64994
8443361,1,1,1,10,2025,1,37,5.0,900000.0,17393
8436597,1,3,1,10,2025,1,29,10.0,2100000.0,1566
8437835,1,2,1,10,2025,1,60,5.0,1623500.0,4663
8451276,1,2,1,10,2025,2,49,8.0,1353000.0,35824
8472316,1,1,1,10,2025,1,41,3.0,1200000.0,63771
8442492,1,1,1,10,2025,1,64,5.0,1500000.0,15262
8445954,1,5,1,10,2025,2,25,10.0,5000000.0,23412
8461860,1,2,1,10,2025,2,55,5.0,700000.0,39601
8449044,1,3,1,10,2025,2,50,10.0,2000000.0,30310
8449060,1,1,1,10,2025,2,44,4.0,720000.0,30341
8445178,1,1,1,10,2025,1,41,8.0,5350000.0,21555
8471470,1,1,1,10,2025,1,38,11.0,6000000.0,62050
8443288,1,6,1,10,2025,2,22,5.0,200000.0,17181
8440776,1,4,1,10,2025,2,52,5.0,800000.0,11401
8452526,1,1,1,10,2025,1,50,5.0,6175000.0,39052
8448576,1,3,1,10,2025,1,35,10.0,2500000.0,29442
8463257,1,2,1,10,2025,2,37,5.0,1900000.0,42767
8437994,1,2,1,10,2025,1,29,5.0,1200000.0,4979
8469441,1,1,1,10,2025,2,62,3.0,600000.0,57193
8441437,1,2,1,10,2025,1,31,5.0,1800000.0,12751
8437314,1,5,1,10,2025,1,20,8.0,2000000.0,3499
8447100,1,1,1,10,2025,2,45,3.0,1800000.0,26216
8452191,1,2,1,10,2025,1,35,5.0,1800000.0,38167
8470731,1,1,1,10,2025,2,77,3.0,100000.0,60427
8438499,1,2,1,10,2025,1,7,3.0,,6163
8470822,1,1,1,10,2025,1,47,10.0,4000000.0,60727
8471305,1,1,1,10,2025,2,36,10.0,2800000.0,61726
8442793,1,2,1,10,2025,1,29,10.0,1423500.0,15938
8449498,1,1,1,10,2025,2,18,5.0,350000.0,31392
8445982,1,1,1,10,2025,2,38,5.0,1423500.0,23488
8467837,1,3,1,10,2025,2,26,9.0,400000.0,53183
8450370,1,3,1,10,2025,1,22,5.0,1000000.0,33597
8468838,1,1,1,10,2025,2,29,10.0,3500000.0,55634
8444924,1,3,1,10,2025,2,30,5.0,1623000.0,21426
8464607,1,1,1,10,2025,1,61,3.0,2200000.0,45876
8467238,1,1,1,10,2025,2,42,5.0,2000000.0,51716
8437090,1,2,1,10,2025,2,43,10.0,7500000.0,2908
8464880,1,1,1,10,2025,1,46,13.0,19000000.0,46461
8448591,1,1,1,10,2025,2,25,9.0,350000.0,29475
8436052,1,4,1,10,2025,2,25,8.0,1423500.0,279
8470491,1,1,1,10,2025,1,42,3.0,1600000.0,59858
8463138,1,1,1,10,2025,2,52,3.0,1500000.0,42478
8471938,1,1,1,10,2025,1,31,10.0,4600000.0,62965
8446152,1,1,1,10,2025,2,23,5.0,130000.0,23902
8462990,1,1,1,10,2025,2,54,1.0,2000000.0,42172
8452337,1,2,1,10,2025,2,39,5.0,1423500.0,38536
8467118,1,1,1,10,2025,1,56,3.0,2000000.0,51432
8466885,1,1,1,10,2025,1,42,5.0,4500000.0,50829
8445806,1,2,1,10,2025,2,41,5.0,1000000.0,23094
8469873,1,4,1,10,2025,2,28,5.0,1300000.0,58349
8451779,1,2,1,10,2025,2,25,10.0,2846000.0,37131
8467941,1,3,1,10,2025,2,43,5.0,600000.0,53465
8469856,1,1,1,10,2025,2,34,10.0,1000000.0,58311
8471363,1,4,1,10,2025,1,64,4.0,500000.0,61835
8436386,1,2,1,10,2025,1,24,4.0,1300000.0,1046
8469214,1,2,1,10,2025,2,46,8.0,2046000.0,56604
8446148,1,1,1,10,2025,1,32,3.0,1400000.0,23895
8448173,1,1,1,10,2025,2,42,11.0,3000000.0,28615
8443477,1,1,1,10,2025,1,51,3.0,1200000.0,17680
8472027,1,1,1,10,2025,1,36,8.0,3600000.0,63126
8451767,1,1,1,10,2025,2,45,10.0,0.0,37094
8471896,1,1,1,10,2025,2,58,4.0,120000.0,62892
8463411,1,1,1,10,2025,2,29,10.0,4000000.0,43212
8437129,1,1,1,10,2025,2,29,5.0,1000000.0,3004
8444270,1,3,1,10,2025,2,25,8.0,900000.0,19692
8440106,1,3,1,10,2025,2,22,10.0,1423500.0,9778
8441602,1,1,1,10,2025,2,34,5.0,950000.0,13118
8451785,2,1,2,10,2025,2,20,10.0,700000.0,37153
8465909,1,1,1,10,2025,2,50,5.0,1423000.0,48598
8440768,1,2,1,10,2025,2,36,11.0,2000000.0,11373
8462133,1,2,1,10,2025,2,47,3.0,400000.0,40340
8473868,1,2,1,10,2025,2,65,10.0,4000000.0,66447
8463375,1,3,1,10,2025,1,21,5.0,1500000.0,43099
8443338,1,4,1,10,2025,1,57,3.0,1950000.0,17308
8437829,1,1,1,10,2025,2,59,8.0,1000000.0,4644
8438987,1,1,1,10,2025,2,63,5.0,2000000.0,7244
8470099,1,2,1,10,2025,2,20,5.0,1723500.0,58932
8467201,1,2,1,10,2025,1,38,4.0,2200000.0,51633
8471715,1,2,1,10,2025,1,43,3.0,2500000.0,62510
8452074,1,1,1,10,2025,2,35,8.0,1423500.0,37868
8444617,1,4,1,10,2025,2,33,5.0,1423500.0,20610
8442682,1,1,1,10,2025,2,62,3.0,250000.0,15676
8469257,1,1,1,10,2025,1,41,4.0,1423500.0,56702
8464981,1,3,1,10,2025,1,23,5.0,1260000.0,46693
8436240,1,2,1,10,2025,1,57,3.0,400000.0,712
8439562,1,2,1,10,2025,2,35,10.0,1000000.0,8566
8451998,1,1,1,10,2025,2,25,10.0,2000000.0,37693
8452084,1,2,1,10,2025,1,35,10.0,4000000.0,37898
8448658,1,2,1,10,2025,2,47,5.0,1750000.0,29571
8467700,1,1,1,10,2025,1,65,5.0,800000.0,52837
8436939,1,4,1,10,2025,2,57,11.0,4500000.0,2548
8464357,1,4,1,10,2025,1,51,3.0,1800000.0,45260
8465062,1,5,1,10,2025,1,27,10.0,3000000.0,46895
8463989,1,1,1,10,2025,1,60,3.0,2000000.0,44546
8471751,1,1,1,10,2025,1,75,3.0,300000.0,62577
8446811,1,2,1,10,2025,1,55,5.0,2000000.0,25559
8451215,1,2,1,10,2025,1,33,5.0,800000.0,35691
8440149,1,1,1,10,2025,1,40,9.0,2847000.0,9884
8465332,1,2,1,10,2025,2,41,4.0,500000.0,47423
8448182,1,2,1,10,2025,1,34,8.0,3800000.0,28644
8462246,1,1,1,10,2025,2,30,3.0,700000.0,40583
8450030,1,1,1,10,2025,2,65,4.0,600000.0,32728
8448860,1,2,1,10,2025,2,38,5.0,1000000.0,29978
8446813,1,1,1,10,2025,1,55,8.0,4700000.0,25564
8461816,1,3,1,10,2025,1,35,3.0,500000.0,39480
8464916,1,1,1,10,2025,2,56,8.0,1350000.0,46547
8437213,1,2,1,10,2025,1,60,3.0,800000.0,3189
8450816,1,1,1,10,2025,2,66,10.0,4000000.0,34658
8466807,1,1,1,10,2025,2,37,5.0,1513500.0,50620
8438817,1,1,1,10,2025,2,34,11.0,3000000.0,6885
8472698,1,1,1,10,2025,2,51,10.0,1900000.0,64537
8443963,1,2,1,10,2025,2,54,9.0,1423000.0,18933
8450399,1,2,1,10,2025,2,47,5.0,800000.0,33661
8437235,1,3,1,10,2025,1,28,8.0,1423500.0,3253
8438957,1,3,1,10,2025,1,33,11.0,5000000.0,7169
8467907,1,1,1,10,2025,2,40,5.0,500000.0,53362
8438565,1,1,1,10,2025,1,38,5.0,2200000.0,6313
8441624,1,2,1,10,2025,1,32,5.0,3000000.0,13149
8450736,1,2,1,10,2025,2,52,8.0,2800000.0,34479
8463236,1,3,1,10,2025,1,37,9.0,2100000.0,42712
8445178,1,2,1,10,2025,2,37,5.0,3100000.0,21556
8473607,1,2,1,10,2025,1,28,5.0,960000.0,65939
8471623,1,2,1,10,2025,2,46,10.0,1423500.0,62361
8472479,1,2,1,10,2025,2,33,5.0,1000000.0,64125
8439725,1,1,1,10,2025,1,49,11.0,3770000.0,9002
8442613,1,1,1,10,2025,2,67,3.0,1300000.0,15505
8465970,1,2,1,10,2025,2,28,5.0,3800000.0,48717
8443069,1,1,1,10,2025,1,75,3.0,150000.0,16647
8445189,1,1,1,10,2025,2,56,4.0,700000.0,21595
8448889,1,1,1,10,2025,2,53,3.0,1500000.0,30013
8466880,1,1,1,10,2025,1,72,3.0,1000000.0,50809
8450150,1,3,1,10,2025,1,46,5.0,1300000.0,33022
8438814,1,2,1,10,2025,1,37,10.0,1600000.0,6880
8445386,1,1,1,10,2025,1,70,5.0,700000.0,22125
8451768,1,2,1,10,2025,2,43,10.0,3500000.0,37098
8443479,1,2,1,10,2025,2,34,10.0,2500000.0,17688
8464431,1,1,1,10,2025,2,48,4.0,600000.0,45421
8447796,1,2,1,10,2025,1,62,4.0,600000.0,27721
8452372,1,1,1,10,2025,1,37,4.0,2000000.0,38629
8439468,1,1,1,10,2025,2,64,3.0,800000.0,8342
8436917,1,1,1,10,2025,2,64,9.0,600000.0,2481
8467363,1,3,1,10,2025,1,25,10.0,1000000.0,52021
8445878,1,1,1,10,2025,1,41,1.0,1400000.0,23233
8446732,1,2,1,10,2025,1,47,3.0,1000000.0,25363
8446105,1,1,1,10,2025,1,32,12.0,12742000.0,23789
8451380,1,1,1,10,2025,1,57,4.0,1423500.0,36120
8443970,1,1,1,10,2025,2,24,5.0,1800000.0,18950
8462127,1,1,1,10,2025,2,34,5.0,360000.0,40316
8442472,1,3,1,10,2025,1,24,5.0,1000000.0,15212
8470465,1,1,1,10,2025,1,52,9.0,8000000.0,59801
8465671,1,1,1,10,2025,2,56,5.0,1735500.0,48087
8467002,1,3,1,10,2025,2,25,5.0,160000.0,51098
8451124,1,2,1,10,2025,2,29,1.0,300000.0,35432
8470570,1,3,1,10,2025,2,35,8.0,1800000.0,60047
8439575,2,2,2,10,2025,1,33,5.0,1423500.0,8606
8467730,1,2,1,10,2025,2,32,5.0,800000.0,52903
8439808,1,1,1,10,2025,1,26,5.0,1500000.0,9182
8438037,1,4,1,10,2025,1,31,8.0,1000000.0,5081
8462266,1,1,1,10,2025,2,59,5.0,0.0,40614
8470084,1,2,1,10,2025,2,41,5.0,1860300.0,58891
8472689,1,1,1,10,2025,2,52,3.0,200000.0,64506
8450127,1,1,1,10,2025,1,34,10.0,1500000.0,32959
8436125,1,1,1,10,2025,2,52,3.0,200000.0,450
8464485,1,2,1,10,2025,2,26,9.0,1423500.0,45575
8445403,1,1,1,10,2025,1,40,4.0,1200000.0,22174
8463623,1,3,1,10,2025,2,27,9.0,1600000.0,43710
8441232,1,2,1,10,2025,1,44,5.0,1800000.0,12361
8448084,1,2,1,10,2025,2,41,5.0,600000.0,28454
8468927,1,1,1,10,2025,2,52,10.0,4423500.0,55857
8467534,1,1,1,10,2025,1,63,5.0,960000.0,52423
8436560,1,3,1,10,2025,2,32,10.0,4500000.0,1475
8462679,1,1,1,10,2025,1,55,5.0,1000000.0,41522
8462636,1,1,1,10,2025,1,79,3.0,1423000.0,41435
8448173,1,2,1,10,2025,2,74,3.0,600000.0,28616
8448688,1,3,1,10,2025,1,48,5.0,1000000.0,29654
8473346,1,1,1,10,2025,2,28,5.0,1200000.0,65729
8438207,1,1,1,10,2025,1,41,8.0,3500000.0,5402
8462391,1,1,1,10,2025,1,63,9.0,1800000.0,40879
8462914,1,1,1,10,2025,2,35,10.0,3100000.0,42018
8462382,1,1,1,10,2025,1,42,3.0,1800000.0,40856
8446510,1,2,1,10,2025,2,33,12.0,18000000.0,24865
8439503,1,1,1,10,2025,1,32,5.0,2000000.0,8408
8436025,1,1,1,10,2025,1,75,1.0,400000.0,209
8436622,1,1,1,10,2025,2,53,9.0,5000000.0,1633
8452047,1,1,1,10,2025,2,56,3.0,300000.0,37795
8436846,1,1,1,10,2025,1,57,8.0,1500000.0,2202
8451130,1,2,1,10,2025,2,62,12.0,3518000.0,35451
8469733,1,1,1,10,2025,1,49,3.0,900000.0,58003
8437060,1,1,1,10,2025,1,47,11.0,7000000.0,2845
8441997,1,2,1,10,2025,1,27,5.0,700000.0,14058
8465466,1,2,1,10,2025,1,27,5.0,1423500.0,47679
8464751,1,1,1,10,2025,2,49,8.0,1680000.0,46216
8437457,1,3,1,10,2025,1,22,10.0,2800000.0,3870
8473635,1,4,1,10,2025,2,64,10.0,5000000.0,66028
8436570,1,1,1,10,2025,1,45,5.0,2000000.0,1491
8444119,1,2,1,10,2025,1,40,5.0,1200000.0,19365
8463203,1,4,1,10,2025,2,23,10.0,1600000.0,42633
8465603,1,1,1,10,2025,1,39,5.0,1850000.0,47944
8452428,1,1,1,10,2025,2,45,10.0,7000000.0,38785
8468706,1,1,1,10,2025,2,43,10.0,1800000.0,55280
8448949,1,4,1,10,2025,1,32,5.0,1900000.0,30134
8445637,1,1,1,10,2025,2,47,7.0,300000.0,22729
8448547,1,3,1,10,2025,1,49,4.0,1700000.0,29380
8468313,1,1,1,10,2025,2,26,10.0,1400000.0,54291
8463610,1,1,1,10,2025,1,31,12.0,6000000.0,43682
8452193,1,4,1,10,2025,1,34,5.0,1100000.0,38172
8462740,1,3,1,10,2025,2,21,5.0,1300000.0,41663
8462878,1,3,1,10,2025,1,23,4.0,560000.0,41945
8466987,1,1,1,10,2025,1,51,5.0,1000000.0,51044
8446398,1,1,1,10,2025,2,32,8.0,1423500.0,24613
8447293,1,1,1,10,2025,1,68,5.0,1600000.0,26619
8463877,1,2,1,10,2025,1,43,12.0,14000000.0,44295
8462514,1,1,1,10,2025,1,34,8.0,1400000.0,41160
8450290,1,1,1,10,2025,2,35,10.0,2000000.0,33383
8470467,1,4,1,10,2025,2,19,5.0,1426000.0,59810
8443449,1,2,1,10,2025,2,54,6.0,1423500.0,17602
8447855,1,2,1,10,2025,2,37,10.0,2000000.0,27893
8450581,1,2,1,10,2025,2,43,9.0,1423500.0,34099
8444379,1,1,1,10,2025,2,21,5.0,1500000.0,19982
8461828,1,1,1,10,2025,1,31,1.0,300000.0,39533
8437025,1,2,1,10,2025,2,33,10.0,3500000.0,2770
8447201,1,1,1,10,2025,1,37,11.0,1500000.0,26339
8463266,1,1,1,10,2025,2,34,5.0,2000000.0,42803
8472888,1,1,1,10,2025,2,39,6.0,1400000.0,64932
8445807,1,2,1,10,2025,2,49,5.0,1500000.0,23097
8462193,1,1,1,10,2025,2,42,4.0,700000.0,40453
8437079,1,1,1,10,2025,2,45,11.0,7106000.0,2879
8452169,1,5,1,10,2025,2,21,5.0,1400000.0,38125
8464577,1,2,1,10,2025,1,30,5.0,800000.0,45790
8442835,1,1,1,10,2025,2,33,5.0,700000.0,16050
8450274,1,2,1,10,2025,1,34,10.0,2800000.0,33339
8448581,1,1,1,10,2025,1,58,5.0,1800000.0,29452
8461871,1,3,1,10,2025,2,65,1.0,500000.0,39627
8443460,1,3,1,10,2025,1,19,3.0,340000.0,17634
8444013,1,1,1,10,2025,1,47,5.0,1623500.0,19072
8448371,1,1,1,10,2025,1,27,8.0,600000.0,28990
8437191,1,2,1,10,2025,1,24,12.0,4000000.0,3142
8441081,1,1,1,10,2025,2,35,8.0,600000.0,12034
8437402,1,2,1,10,2025,1,34,8.0,1200000.0,3718
8440551,1,2,1,10,2025,2,38,10.0,3000000.0,10794
8441777,1,2,1,10,2025,1,48,3.0,750000.0,13476
8470953,1,1,1,10,2025,2,50,4.0,500000.0,61016
8436000,1,3,1,10,2025,1,30,10.0,300000.0,106
8462045,1,1,1,10,2025,1,48,3.0,1500000.0,40123
8446479,1,1,1,10,2025,2,58,3.0,1423500.0,24798
8447914,1,1,1,10,2025,2,35,1.0,1500000.0,28026
8437245,1,2,1,10,2025,2,41,10.0,4700000.0,3289
8439327,1,1,1,10,2025,2,51,9.0,3600000.0,8035
8463386,1,1,1,10,2025,2,39,5.0,500000.0,43138
8443125,1,4,1,10,2025,1,32,5.0,1600000.0,16783
8440474,1,1,1,10,2025,1,27,6.0,600000.0,10603
8464827,1,3,1,10,2025,1,43,1.0,800000.0,46343
8462064,1,6,1,10,2025,1,23,8.0,800000.0,40159
8463020,1,2,1,10,2025,1,20,4.0,430000.0,42241
8463681,1,3,1,10,2025,1,16,5.0,1000000.0,43843
8437532,1,1,1,10,2025,2,33,8.0,1423500.0,4068
8463941,1,2,1,10,2025,2,35,8.0,1200000.0,44440
8449180,1,1,1,10,2025,1,29,5.0,3800000.0,30559
8442844,1,1,1,10,2025,2,82,1.0,600000.0,16075
8473013,1,3,1,10,2025,2,46,5.0,650000.0,65097
8439405,1,2,1,10,2025,1,43,5.0,800000.0,8205
8445324,1,1,1,10,2025,1,68,3.0,800000.0,21995
8468877,1,1,1,10,2025,1,50,5.0,1423500.0,55741
8469683,1,1,1,10,2025,1,61,3.0,2223500.0,57869
8444820,1,3,1,10,2025,2,21,10.0,150000.0,21168
8436780,1,1,1,10,2025,1,69,13.0,7500000.0,2026
8462562,1,2,1,10,2025,1,26,4.0,2000000.0,41293
8445917,1,2,1,10,2025,1,46,3.0,1900000.0,23335
8439200,1,2,1,10,2025,1,60,4.0,1300000.0,7716
8442378,1,1,1,10,2025,1,63,13.0,9500000.0,14996
8471791,1,1,1,10,2025,2,59,3.0,350000.0,62669
8443811,1,2,1,10,2025,1,46,3.0,800000.0,18562
8466453,1,2,1,10,2025,2,38,5.0,1400000.0,49771
8451164,1,2,1,10,2025,2,26,5.0,1400000.0,35541
8439586,1,1,1,10,2025,2,57,3.0,500000.0,8634
8470922,1,1,1,10,2025,2,41,4.0,1200000.0,60941
8461857,1,2,1,10,2025,2,30,4.0,600000.0,39590
8436895,1,1,1,10,2025,2,40,8.0,1423500.0,2393
8466557,1,2,1,10,2025,1,28,5.0,1423500.0,50041
8463176,1,1,1,10,2025,2,40,8.0,400000.0,42553
8469719,1,2,1,10,2025,2,26,8.0,100000.0,57955
8463228,1,2,1,10,2025,1,36,10.0,2000000.0,42689
8445703,1,1,1,10,2025,2,56,11.0,6958000.0,22878
8464668,1,2,1,10,2025,2,26,5.0,500000.0,46031
8444320,1,2,1,10,2025,1,72,10.0,1800000.0,19827
8446336,1,2,1,10,2025,2,31,5.0,160000.0,24460
8438455,1,1,1,10,2025,2,57,5.0,100000.0,6047
8469068,1,1,1,10,2025,2,64,3.0,400000.0,56195
8450703,1,1,1,10,2025,2,26,10.0,2000000.0,34402
8438979,1,2,1,10,2025,2,37,10.0,3000000.0,7222
8465372,1,1,1,10,2025,1,41,12.0,6000000.0,47502
8443014,1,4,1,10,2025,1,21,5.0,720000.0,16490
8437197,1,1,1,10,2025,2,53,5.0,500000.0,3153
8437448,1,2,1,10,2025,2,43,10.0,3500000.0,3849
8446118,1,3,1,10,2025,1,28,5.0,1700000.0,23815
8464947,1,2,1,10,2025,2,32,10.0,2000000.0,46621
8471758,1,1,1,10,2025,2,34,4.0,1200000.0,62590
8461897,1,3,1,10,2025,1,30,3.0,600000.0,39696
8469621,1,3,1,10,2025,2,39,5.0,480000.0,57701
8438362,1,1,1,10,2025,1,60,5.0,7000000.0,5818
8450457,1,1,1,10,2025,1,58,10.0,6000000.0,33789
8473882,1,2,1,10,2025,2,38,8.0,1423500.0,66484
8452364,1,4,1,10,2025,2,58,5.0,1400000.0,38615
8463657,1,1,1,10,2025,1,68,3.0,400000.0,43795
8465069,1,1,1,10,2025,1,50,3.0,1600000.0,46915
8469054,1,1,1,10,2025,2,49,5.0,300000.0,56161
8438374,1,2,1,10,2025,1,28,8.0,1000000.0,5848
8461792,1,4,1,10,2025,2,25,5.0,1290000.0,39406
8466284,1,2,1,10,2025,1,21,5.0,1500000.0,49313
8469060,1,2,1,10,2025,1,34,6.0,900000.0,56175
8440240,1,1,1,10,2025,2,47,11.0,1500000.0,10079
8450623,1,2,1,10,2025,1,24,3.0,1400000.0,34200
8448657,1,1,1,10,2025,1,25,3.0,850000.0,29564
8448843,1,1,1,10,2025,1,61,5.0,1800000.0,29957
8463005,1,1,1,10,2025,1,56,4.0,900000.0,42211
8446167,1,1,1,10,2025,1,32,5.0,4600000.0,23948
8470655,1,1,1,10,2025,1,32,4.0,1400000.0,60249
8469262,1,1,1,10,2025,2,59,6.0,800000.0,56719
8438256,1,3,1,10,2025,1,23,10.0,1423000.0,5518
8452025,1,1,1,10,2025,1,67,5.0,3000000.0,37749
8449908,1,2,1,10,2025,2,22,5.0,7000000.0,32401
8447339,1,3,1,10,2025,1,25,9.0,3000000.0,26736
8448677,1,2,1,10,2025,1,49,5.0,1500000.0,29625
8463805,1,2,1,10,2025,2,46,5.0,500000.0,44150
8440610,1,4,1,10,2025,1,85,3.0,0.0,10980
8436466,1,1,1,10,2025,1,25,8.0,2023500.0,1217
8469418,1,3,1,10,2025,1,28,10.0,2500000.0,57161
8468439,1,1,1,10,2025,1,59,3.0,1423500.0,54643
8463230,1,2,1,10,2025,2,21,8.0,1800000.0,42698
8449933,1,1,1,10,2025,1,33,4.0,1000000.0,32461
8452151,1,1,1,10,2025,1,35,5.0,1423500.0,38077
8452329,1,1,1,10,2025,2,54,11.0,7200000.0,38519
8470499,1,1,1,10,2025,2,40,9.0,300000.0,59878
8468433,1,2,1,10,2025,2,25,10.0,1423500.0,54631
8472562,1,1,1,10,2025,2,47,5.0,1423500.0,64231
8442043,1,2,1,10,2025,1,40,8.0,1500000.0,14140
8471456,1,1,1,10,2025,1,66,5.0,1423500.0,62024
8462789,1,1,1,10,2025,1,44,3.0,1240000.0,41766
8438075,1,1,1,10,2025,1,38,9.0,2800000.0,5148
8436110,1,1,1,10,2025,1,54,3.0,1600000.0,411
8470484,1,4,1,10,2025,1,70,4.0,2500000.0,59849
8472203,1,3,1,10,2025,2,17,5.0,1423500.0,63542
8444286,1,1,1,10,2025,2,36,4.0,1140000.0,19733
8446634,1,2,1,10,2025,2,23,8.0,1423500.0,25206
8473725,1,5,1,10,2025,2,34,5.0,1700000.0,66184
8440310,1,3,1,10,2025,1,26,6.0,1423500.0,10269
8470996,1,2,1,10,2025,2,48,5.0,1423500.0,61118
